Num,Accession ID,Lineage,Type
9186,EPI_ISL_12541013,BA.2.12.1,Omicron BA.2
9187,EPI_ISL_12541173,BA.2.3,Omicron BA.2
9188,EPI_ISL_12542711,BA.2,Omicron BA.2
9189,EPI_ISL_12543159,BA.2,Omicron BA.2
9190,EPI_ISL_12543738,BA.2.3,Omicron BA.2
9191,EPI_ISL_12544555,BA.2.32,Omicron BA.2
9192,EPI_ISL_12547842,BA.2.50,Omicron BA.2
9193,EPI_ISL_12548023,BA.2.18,Omicron BA.2
9194,EPI_ISL_12548078,BA.2,Omicron BA.2
9195,EPI_ISL_12550232,BA.2.18,Omicron BA.2
9196,EPI_ISL_12551346,BA.2,Omicron BA.2
9197,EPI_ISL_12561154,BA.2,Omicron BA.2
9198,EPI_ISL_12564466,BA.2.12.1,Omicron BA.2
9199,EPI_ISL_12564516,BA.2.14,Omicron BA.2
9200,EPI_ISL_12569556,BA.2.12.1,Omicron BA.2
9201,EPI_ISL_12569559,BA.2.12.1,Omicron BA.2
9202,EPI_ISL_12569584,BA.1.1,Omicron BA.1
9203,EPI_ISL_12569866,BA.2.12.1,Omicron BA.2
9204,EPI_ISL_12569877,BA.2,Omicron BA.2
9205,EPI_ISL_12569885,BA.2.12.1,Omicron BA.2
9206,EPI_ISL_12571832,BA.2,Omicron BA.2
9207,EPI_ISL_12573162,BA.2,Omicron BA.2
9208,EPI_ISL_12574994,AY.44,Delta
9209,EPI_ISL_12581332,BA.2,Omicron BA.2
9210,EPI_ISL_12582560,BA.2.6,Omicron BA.2
9211,EPI_ISL_12590903,BA.2.9,Omicron BA.2
9212,EPI_ISL_12592706,BA.2,Omicron BA.2
9213,EPI_ISL_12593671,BA.2.12.1,Omicron BA.2
9214,EPI_ISL_12594212,BA.2.12,Omicron BA.2
9215,EPI_ISL_12594923,BA.2.3,Omicron BA.2
9216,EPI_ISL_12595164,BA.2.12.1,Omicron BA.2
9217,EPI_ISL_12596195,BA.2.12.1,Omicron BA.2
9218,EPI_ISL_12596967,BA.2.12.1,Omicron BA.2
9219,EPI_ISL_12597358,BA.2.12.1,Omicron BA.2
9220,EPI_ISL_12597413,B.1.2,B.1 Type
9221,EPI_ISL_12598567,BA.5.1,Omicron BA.5
9222,EPI_ISL_12601454,AY.25.1,Delta
9223,EPI_ISL_12601667,BA.2,Omicron BA.2
9224,EPI_ISL_12613591,BA.2.12.1,Omicron BA.2
9225,EPI_ISL_12615181,BA.1,Omicron BA.1
9226,EPI_ISL_12617508,BA.2.9,Omicron BA.2
9227,EPI_ISL_12619719,BA.2,Omicron BA.2
9228,EPI_ISL_12619753,BA.2.12.1,Omicron BA.2
9229,EPI_ISL_12621106,BA.2.12.1,Omicron BA.2
9230,EPI_ISL_12621341,BA.2,Omicron BA.2
9231,EPI_ISL_12621553,BA.2.10,Omicron BA.2
9232,EPI_ISL_12621936,BA.2.12.1,Omicron BA.2
9233,EPI_ISL_12623806,BA.2,Omicron BA.2
9234,EPI_ISL_12625172,BA.1.1,Omicron BA.1
9235,EPI_ISL_12630228,BA.2.46,Omicron BA.2
9236,EPI_ISL_12633181,BA.2.3,Omicron BA.2
9237,EPI_ISL_12635445,BA.2,Omicron BA.2
9238,EPI_ISL_12635568,BA.1.1,Omicron BA.1
9239,EPI_ISL_12639244,BA.2.12.1,Omicron BA.2
9240,EPI_ISL_12640967,BA.2.12.1,Omicron BA.2
9241,EPI_ISL_12645655,BA.2.3,Omicron BA.2
9242,EPI_ISL_12646331,BA.2.10,Omicron BA.2
9243,EPI_ISL_12653552,BA.2,Omicron BA.2
9244,EPI_ISL_12654065,BA.2.12.1,Omicron BA.2
9245,EPI_ISL_12654901,BA.2.12.1,Omicron BA.2
9246,EPI_ISL_12656478,BA.2.3,Omicron BA.2
9247,EPI_ISL_12656510,BA.2,Omicron BA.2
9248,EPI_ISL_12657232,BA.2.12.1,Omicron BA.2
9249,EPI_ISL_12657300,BA.2.12.1,Omicron BA.2
9250,EPI_ISL_12661117,BA.2,Omicron BA.2
9251,EPI_ISL_12664270,BA.2.3,Omicron BA.2
9252,EPI_ISL_12664714,BA.2,Omicron BA.2
9253,EPI_ISL_12665568,BA.2,Omicron BA.2
9254,EPI_ISL_12665648,BA.2,Omicron BA.2
9255,EPI_ISL_12667369,BA.2,Omicron BA.2
9256,EPI_ISL_12670925,BA.2,Omicron BA.2
9257,EPI_ISL_12671166,BA.2,Omicron BA.2
9258,EPI_ISL_12671320,BA.2,Omicron BA.2
9259,EPI_ISL_12676074,BA.2,Omicron BA.2
9260,EPI_ISL_12683768,BA.2,Omicron BA.2
9261,EPI_ISL_12684271,BA.2.9,Omicron BA.2
9262,EPI_ISL_12684568,BA.2.3.15,Omicron BA.2
9263,EPI_ISL_12685347,BA.2.3.1,Omicron BA.2
9264,EPI_ISL_12688630,BA.2.36,Omicron BA.2
9265,EPI_ISL_12690985,AY.103,Delta
9266,EPI_ISL_12692516,BA.2.9,Omicron BA.2
9267,EPI_ISL_12693238,AY.103,Delta
9268,EPI_ISL_12693703,BA.2.2,Omicron BA.2
9269,EPI_ISL_12694240,BA.2,Omicron BA.2
9270,EPI_ISL_12694337,AY.122,Delta
9271,EPI_ISL_12694377,BA.1.1,Omicron BA.1
9272,EPI_ISL_12694379,BA.1.1,Omicron BA.1
9273,EPI_ISL_12694411,BA.1,Omicron BA.1
9274,EPI_ISL_12706721,BA.2.12.1,Omicron BA.2
9275,EPI_ISL_12707064,BA.2,Omicron BA.2
9276,EPI_ISL_12710011,BA.2.72,Omicron BA.2
9277,EPI_ISL_12710878,AY.103,Delta
9278,EPI_ISL_12712226,BA.2.3,Omicron BA.2
9279,EPI_ISL_12714442,BA.2.11,Omicron BA.2
9280,EPI_ISL_12714485,BA.2.9,Omicron BA.2
9281,EPI_ISL_12714601,BA.2,Omicron BA.2
9282,EPI_ISL_12716310,BA.2,Omicron BA.2
9283,EPI_ISL_12719973,BA.2.41,Omicron BA.2
9284,EPI_ISL_12720239,BA.2.12.1,Omicron BA.2
9285,EPI_ISL_12721178,BA.2,Omicron BA.2
9286,EPI_ISL_12727820,BA.2,Omicron BA.2
9287,EPI_ISL_12730804,BA.2,Omicron BA.2
9288,EPI_ISL_12734878,BA.2,Omicron BA.2
9289,EPI_ISL_12735847,BA.2.1,Omicron BA.2
9290,EPI_ISL_12735861,BA.2,Omicron BA.2
9291,EPI_ISL_12744201,BA.2,Omicron BA.2
9292,EPI_ISL_12757558,BA.2.12.1,Omicron BA.2
9293,EPI_ISL_12761329,BA.2.12.1,Omicron BA.2
9294,EPI_ISL_12761344,BA.2.3,Omicron BA.2
9295,EPI_ISL_12768491,BA.2.12.1,Omicron BA.2
9296,EPI_ISL_12768605,BA.2.3,Omicron BA.2
9297,EPI_ISL_12770272,BA.2.9,Omicron BA.2
9298,EPI_ISL_12773931,BA.2,Omicron BA.2
9299,EPI_ISL_12779619,BA.1.17,Omicron BA.1
9300,EPI_ISL_12782704,BA.2,Omicron BA.2
9301,EPI_ISL_12783275,BA.2,Omicron BA.2
9302,EPI_ISL_12787971,BA.2,Omicron BA.2
9303,EPI_ISL_12788794,BA.2.12.1,Omicron BA.2
9304,EPI_ISL_12788886,BA.2.36,Omicron BA.2
9305,EPI_ISL_12789907,BA.2.12.1,Omicron BA.2
9306,EPI_ISL_12800253,BA.2.12.1,Omicron BA.2
9307,EPI_ISL_12800280,BA.2.32,Omicron BA.2
9308,EPI_ISL_12800354,BA.2.12.1,Omicron BA.2
9309,EPI_ISL_12803644,BA.2.12.1,Omicron BA.2
9310,EPI_ISL_12803788,BA.2.12.1,Omicron BA.2
9311,EPI_ISL_12804073,BA.2.12.1,Omicron BA.2
9312,EPI_ISL_12804138,B.1.1.529,Omicron
9313,EPI_ISL_12806640,BA.1.1,Omicron BA.1
9314,EPI_ISL_12828234,BA.2,Omicron BA.2
9315,EPI_ISL_12828241,BA.2,Omicron BA.2
9316,EPI_ISL_12833102,AY.100,Delta
9317,EPI_ISL_12833865,AY.20,Delta
9318,EPI_ISL_12840085,BA.2.9,Omicron BA.2
9319,EPI_ISL_12840136,BA.2.12.1,Omicron BA.2
9320,EPI_ISL_12840841,AY.101,Delta
9321,EPI_ISL_12845260,BA.2.12.1,Omicron BA.2
9322,EPI_ISL_12845374,BA.2,Omicron BA.2
9323,EPI_ISL_12856555,BA.2.3,Omicron BA.2
9324,EPI_ISL_12859464,BA.2.12.1,Omicron BA.2
9325,EPI_ISL_12860940,BA.4.1,Omicron BA.4
9326,EPI_ISL_12863552,BA.5.1,Omicron BA.5
9327,EPI_ISL_12866778,BA.2.9,Omicron BA.2
9328,EPI_ISL_12866876,BA.1.1,Omicron BA.1
9329,EPI_ISL_12866946,BA.2.12.1,Omicron BA.2
9330,EPI_ISL_12867941,BA.2.12.1,Omicron BA.2
9331,EPI_ISL_12869461,BA.2.9,Omicron BA.2
9332,EPI_ISL_12872612,BA.4,Omicron BA.4
9333,EPI_ISL_12880691,BA.1.1,Omicron BA.1
9334,EPI_ISL_12880847,B.1.1.529,Omicron
9335,EPI_ISL_12880898,BA.1.1,Omicron BA.1
9336,EPI_ISL_12883916,BA.2.12.1,Omicron BA.2
9337,EPI_ISL_12911571,BA.2,Omicron BA.2
9338,EPI_ISL_12916413,BA.2,Omicron BA.2
9339,EPI_ISL_12916439,BA.2.9,Omicron BA.2
9340,EPI_ISL_12921838,BA.2.12.1,Omicron BA.2
9341,EPI_ISL_12922683,BA.2.12.1,Omicron BA.2
9342,EPI_ISL_12922940,BA.2.12.1,Omicron BA.2
9343,EPI_ISL_12923581,BA.2.1,Omicron BA.2
9344,EPI_ISL_12925227,BA.2.3,Omicron BA.2
9345,EPI_ISL_12927833,BA.2.12.1,Omicron BA.2
9346,EPI_ISL_12929668,BA.2.12.1,Omicron BA.2
9347,EPI_ISL_12930068,BA.2.20,Omicron BA.2
9348,EPI_ISL_12930848,BA.2.12.1,Omicron BA.2
9349,EPI_ISL_12932790,B.1.1.529,Omicron
9350,EPI_ISL_12933532,BA.2,Omicron BA.2
9351,EPI_ISL_12933551,BA.2.12.1,Omicron BA.2
9352,EPI_ISL_12933553,BA.2.12.1,Omicron BA.2
9353,EPI_ISL_12933748,BA.2.12.1,Omicron BA.2
9354,EPI_ISL_12933938,BA.2.12.1,Omicron BA.2
9355,EPI_ISL_12934035,BA.2,Omicron BA.2
9356,EPI_ISL_12936839,AY.29,Delta
9357,EPI_ISL_12937743,BA.2.3.1,Omicron BA.2
9358,EPI_ISL_12938291,BA.2.3.1,Omicron BA.2
9359,EPI_ISL_12938360,BA.2.3,Omicron BA.2
9360,EPI_ISL_12938795,BA.2.3.2,Omicron BA.2
9361,EPI_ISL_12941331,BA.2.3.1,Omicron BA.2
9362,EPI_ISL_12941874,BC.1,Omicron BA.1
9363,EPI_ISL_12943245,BA.2.3.1,Omicron BA.2
9364,EPI_ISL_12943446,BA.2.42,Omicron BA.2
9365,EPI_ISL_12943585,BC.1,Omicron BA.1
9366,EPI_ISL_12944383,BA.1.1.2,Omicron BA.1
9367,EPI_ISL_12944730,BA.2.24,Omicron BA.2
9368,EPI_ISL_12944906,BA.1.1.2,Omicron BA.1
9369,EPI_ISL_12944917,BC.1,Omicron BA.1
9370,EPI_ISL_12945896,BA.1.1.2,Omicron BA.1
9371,EPI_ISL_12947614,BA.2.3.1,Omicron BA.2
9372,EPI_ISL_12948527,BA.1.1,Omicron BA.1
9373,EPI_ISL_12951927,BC.1,Omicron BA.1
9374,EPI_ISL_12952297,BA.2.3.13,Omicron BA.2
9375,EPI_ISL_12958744,BA.2.56,Omicron BA.2
9376,EPI_ISL_12966770,BA.2.3,Omicron BA.2
9377,EPI_ISL_12967043,BA.2.12.1,Omicron BA.2
9378,EPI_ISL_12967848,BA.2.3,Omicron BA.2
9379,EPI_ISL_12967966,BA.2.12.1,Omicron BA.2
9380,EPI_ISL_12968294,BA.2,Omicron BA.2
9381,EPI_ISL_12970203,BA.2.3,Omicron BA.2
9382,EPI_ISL_12973026,BA.2,Omicron BA.2
9383,EPI_ISL_12889317,BA.2.12.1,Omicron BA.2
9384,EPI_ISL_12890375,BA.2.12.1,Omicron BA.2
9385,EPI_ISL_12891964,BA.1.1,Omicron BA.1
9386,EPI_ISL_13343459,BA.2,Omicron BA.2
9387,EPI_ISL_12892489,BA.2,Omicron BA.2
9388,EPI_ISL_12893573,BA.5.1,Omicron BA.5
9389,EPI_ISL_12902630,BA.2.24,Omicron BA.2
9390,EPI_ISL_12901968,AY.98.1,Delta
9391,EPI_ISL_12906960,BA.2,Omicron BA.2
9392,EPI_ISL_13498246,AY.59,Delta
9393,EPI_ISL_12934731,BA.2,Omicron BA.2
9394,EPI_ISL_13525572,BA.5.5,Omicron BA.5
9395,EPI_ISL_13166292,BA.2.12.1,Omicron BA.2
9396,EPI_ISL_13524551,BA.4.2,Omicron BA.4
9397,EPI_ISL_13484138,BA.2.12.1,Omicron BA.2
9398,EPI_ISL_13311796,BA.5.2,Omicron BA.5
9399,EPI_ISL_13250025,BA.5.1.3,Omicron BA.5
9400,EPI_ISL_13146619,BG.5,Omicron BA.2
9401,EPI_ISL_12985211,BA.1.1.2,Omicron BA.1
9402,EPI_ISL_12988323,BA.2.3.1,Omicron BA.2
9403,EPI_ISL_12989779,BA.1.1.2,Omicron BA.1
9404,EPI_ISL_11983583,AY.43,Delta
9405,EPI_ISL_13004448,BA.2,Omicron BA.2
9406,EPI_ISL_13014097,BA.2.9,Omicron BA.2
9407,EPI_ISL_13011226,BA.1.17,Omicron BA.1
9408,EPI_ISL_13010765,BA.2,Omicron BA.2
9409,EPI_ISL_13014161,BA.2,Omicron BA.2
9410,EPI_ISL_13015041,BA.2,Omicron BA.2
9411,EPI_ISL_13018661,BA.2,Omicron BA.2
9412,EPI_ISL_13017367,BA.2,Omicron BA.2
9413,EPI_ISL_13016836,BA.2,Omicron BA.2
9414,EPI_ISL_13024703,BA.2.68,Omicron BA.2
9415,EPI_ISL_13021315,BA.2.3,Omicron BA.2
9416,EPI_ISL_13029186,BA.2,Omicron BA.2
9417,EPI_ISL_13036044,BA.2,Omicron BA.2
9418,EPI_ISL_11326768,B.1.617.2,Delta
9419,EPI_ISL_13045539,BA.2,Omicron BA.2
9420,EPI_ISL_13047053,BA.1.1.2,Omicron BA.1
9421,EPI_ISL_13061771,BA.2.12.1,Omicron BA.2
9422,EPI_ISL_13058006,BA.2,Omicron BA.2
9423,EPI_ISL_13057498,BA.2.12.1,Omicron BA.2
9424,EPI_ISL_13063912,BA.5.2.1,Omicron BA.5
9425,EPI_ISL_13063202,BA.2.12.1,Omicron BA.2
9426,EPI_ISL_13062774,BA.2.65,Omicron BA.2
9427,EPI_ISL_13064453,BA.2,Omicron BA.2
9428,EPI_ISL_13063969,BA.2.3,Omicron BA.2
9429,EPI_ISL_13070528,BA.2.12.1,Omicron BA.2
9430,EPI_ISL_13070327,BA.2.3,Omicron BA.2
9431,EPI_ISL_13617016,BA.5,Omicron BA.5
9432,EPI_ISL_13073434,BA.2.12.1,Omicron BA.2
9433,EPI_ISL_13082801,BA.2,Omicron BA.2
9434,EPI_ISL_13078331,BA.2.12.1,Omicron BA.2
9435,EPI_ISL_13079672,BA.2.12.1,Omicron BA.2
9436,EPI_ISL_12990562,BA.1.1,Omicron BA.1
9437,EPI_ISL_13088575,BA.2.9,Omicron BA.2
9438,EPI_ISL_13089735,BA.2.9.4,Omicron BA.2
9439,EPI_ISL_13098595,BA.2.12.1,Omicron BA.2
9440,EPI_ISL_13098730,BA.2.12.1,Omicron BA.2
9441,EPI_ISL_13105422,BA.2.10,Omicron BA.2
9442,EPI_ISL_13104231,BA.2.12.1,Omicron BA.2
9443,EPI_ISL_13105595,BA.2.9,Omicron BA.2
9444,EPI_ISL_13108674,BA.5.1,Omicron BA.5
9445,EPI_ISL_13108689,BA.5.1.23,Omicron BA.5
9446,EPI_ISL_13113902,BA.2,Omicron BA.2
9447,EPI_ISL_13105718,AY.113,Delta
9448,EPI_ISL_13107586,B.1.1.348,B.1.1 Type
9449,EPI_ISL_13620427,BF.1,Omicron BA.5
9450,EPI_ISL_13105234,BA.1.1.16,Omicron BA.1
9451,EPI_ISL_13105339,BA.1.1,Omicron BA.1
9452,EPI_ISL_13113917,BA.2,Omicron BA.2
9453,EPI_ISL_13113876,BA.2,Omicron BA.2
9454,EPI_ISL_13113865,BA.2,Omicron BA.2
9455,EPI_ISL_13116429,BA.2,Omicron BA.2
9456,EPI_ISL_13114667,BA.2.12.1,Omicron BA.2
9457,EPI_ISL_13115174,BA.2,Omicron BA.2
9458,EPI_ISL_13117193,BA.2.12.1,Omicron BA.2
9459,EPI_ISL_13117346,BA.2.12.1,Omicron BA.2
9460,EPI_ISL_13123406,BA.1.1,Omicron BA.1
9461,EPI_ISL_13123427,BA.1.1,Omicron BA.1
9462,EPI_ISL_13120587,BA.2.65,Omicron BA.2
9463,EPI_ISL_13121057,BA.2.12.1,Omicron BA.2
9464,EPI_ISL_13119823,BA.2.48,Omicron BA.2
9465,EPI_ISL_13120008,BA.2.12.1,Omicron BA.2
9466,EPI_ISL_13120892,BA.2,Omicron BA.2
9467,EPI_ISL_13120919,BA.2.12.1,Omicron BA.2
9468,EPI_ISL_13127014,BA.2.3.1,Omicron BA.2
9469,EPI_ISL_13136382,BA.2,Omicron BA.2
9470,EPI_ISL_13142942,BA.1.14.1,Omicron BA.1
9471,EPI_ISL_13148547,BA.1.15,Omicron BA.1
9472,EPI_ISL_13148018,P.1,Gamma
9473,EPI_ISL_13145952,BA.2,Omicron BA.2
9474,EPI_ISL_13151424,BA.2.12.1,Omicron BA.2
9475,EPI_ISL_13152599,BA.2.12.1,Omicron BA.2
9476,EPI_ISL_13269116,BA.2,Omicron BA.2
9477,EPI_ISL_13155666,BA.2.3.6,Omicron BA.2
9478,EPI_ISL_13164697,BA.1,Omicron BA.1
9479,EPI_ISL_13163622,BA.2,Omicron BA.2
9480,EPI_ISL_13167148,BA.2,Omicron BA.2
9481,EPI_ISL_13176737,BA.2.9.3,Omicron BA.2
9482,EPI_ISL_13185948,BA.2.3,Omicron BA.2
9483,EPI_ISL_13182919,BA.1,Omicron BA.1
9484,EPI_ISL_13189336,BA.2.12.1,Omicron BA.2
9485,EPI_ISL_13187646,BA.5.6,Omicron BA.5
9486,EPI_ISL_13188598,BA.2.12.1,Omicron BA.2
9487,EPI_ISL_13203199,BA.2,Omicron BA.2
9488,EPI_ISL_13203201,BA.2,Omicron BA.2
9489,EPI_ISL_13202493,BA.1.1,Omicron BA.1
9490,EPI_ISL_13202451,BA.2,Omicron BA.2
9491,EPI_ISL_13205878,BA.2,Omicron BA.2
9492,EPI_ISL_13208189,BA.2.24,Omicron BA.2
9493,EPI_ISL_12757919,BA.2.12.1,Omicron BA.2
9494,EPI_ISL_13207936,BA.2.3,Omicron BA.2
9495,EPI_ISL_13208689,BA.2.3.1,Omicron BA.2
9496,EPI_ISL_13213363,BA.2,Omicron BA.2
9497,EPI_ISL_13213668,BA.2,Omicron BA.2
9498,EPI_ISL_13212572,BA.2.24,Omicron BA.2
9499,EPI_ISL_13214717,BA.2,Omicron BA.2
9500,EPI_ISL_13215516,BA.2.12.1,Omicron BA.2
9501,EPI_ISL_13217471,BA.2.12.1,Omicron BA.2
9502,EPI_ISL_13213892,BA.2.24,Omicron BA.2
9503,EPI_ISL_13218366,BA.2,Omicron BA.2
9504,EPI_ISL_13220779,BA.2.12.1,Omicron BA.2
9505,EPI_ISL_13219760,BA.2,Omicron BA.2
9506,EPI_ISL_13219736,BA.2.12.1,Omicron BA.2
9507,EPI_ISL_13220103,BA.2.12.1,Omicron BA.2
9508,EPI_ISL_13224777,BA.5.2.1,Omicron BA.5
9509,EPI_ISL_13225471,BA.2,Omicron BA.2
9510,EPI_ISL_13225025,BA.2,Omicron BA.2
9511,EPI_ISL_13227712,BA.2.2,Omicron BA.2
9512,EPI_ISL_13232499,AY.23,Delta
9513,EPI_ISL_13233158,BA.2.12.1,Omicron BA.2
9514,EPI_ISL_13230068,BA.2,Omicron BA.2
9515,EPI_ISL_13229921,BA.5.1,Omicron BA.5
9516,EPI_ISL_13238636,BA.2,Omicron BA.2
9517,EPI_ISL_13235645,BA.2.12.1,Omicron BA.2
9518,EPI_ISL_13235858,BA.2,Omicron BA.2
9519,EPI_ISL_13235809,BA.2.9,Omicron BA.2
9520,EPI_ISL_13242669,BA.4,Omicron BA.4
9521,EPI_ISL_13240173,BA.2,Omicron BA.2
9522,EPI_ISL_13240325,BA.4,Omicron BA.4
9523,EPI_ISL_13240301,BA.2,Omicron BA.2
9524,EPI_ISL_13242326,BA.5.2,Omicron BA.5
9525,EPI_ISL_13246740,BA.2.9,Omicron BA.2
9526,EPI_ISL_13246795,BA.2.12.1,Omicron BA.2
9527,EPI_ISL_13247206,BA.2.9,Omicron BA.2
9528,EPI_ISL_13258597,BA.5.5,Omicron BA.5
9529,EPI_ISL_13261774,BA.2.12.1,Omicron BA.2
9530,EPI_ISL_13162302,BA.2.12.1,Omicron BA.2
9531,EPI_ISL_13261450,BA.2.12,Omicron BA.2
9532,EPI_ISL_13262797,BA.2,Omicron BA.2
9533,EPI_ISL_13261586,BA.2,Omicron BA.2
9534,EPI_ISL_13260332,BA.2.12.1,Omicron BA.2
9535,EPI_ISL_13593685,B.1.2,B.1 Type
9536,EPI_ISL_13266130,BA.2.9,Omicron BA.2
9537,EPI_ISL_13268012,BE.1.1,Omicron BA.5
9538,EPI_ISL_13273002,BA.2.3.4,Omicron BA.2
9539,EPI_ISL_13273051,BA.2.12.1,Omicron BA.2
9540,EPI_ISL_13273117,BA.2.12.1,Omicron BA.2
9541,EPI_ISL_13272725,BA.2.12.1,Omicron BA.2
9542,EPI_ISL_13272745,BA.2.81,Omicron BA.2
9543,EPI_ISL_13272911,BA.2,Omicron BA.2
9544,EPI_ISL_12893204,BA.2.36,Omicron BA.2
9545,EPI_ISL_13283708,BA.2.36,Omicron BA.2
9546,EPI_ISL_13295441,BA.2,Omicron BA.2
9547,EPI_ISL_13305519,BA.2.12.1,Omicron BA.2
9548,EPI_ISL_13305678,BA.2.12.1,Omicron BA.2
9549,EPI_ISL_13290205,BA.2,Omicron BA.2
9550,EPI_ISL_13306535,BA.4.4,Omicron BA.4
9551,EPI_ISL_13305488,BA.2,Omicron BA.2
9552,EPI_ISL_13311433,BA.2.12.1,Omicron BA.2
9553,EPI_ISL_13318840,BA.2,Omicron BA.2
9554,EPI_ISL_13320325,BA.2.12.1,Omicron BA.2
9555,EPI_ISL_13177407,BA.2,Omicron BA.2
9556,EPI_ISL_13288407,BA.2.12.1,Omicron BA.2
9557,EPI_ISL_13290907,BA.2.12.1,Omicron BA.2
9558,EPI_ISL_13332248,BA.5.1,Omicron BA.5
9559,EPI_ISL_13333632,BA.2.12.1,Omicron BA.2
9560,EPI_ISL_13336548,BA.2.48,Omicron BA.2
9561,EPI_ISL_13335534,BA.2.9,Omicron BA.2
9562,EPI_ISL_13338913,BA.2,Omicron BA.2
9563,EPI_ISL_13339083,BA.1.1,Omicron BA.1
9564,EPI_ISL_13342961,BA.2,Omicron BA.2
9565,EPI_ISL_13343165,BA.1.18,Omicron BA.1
9566,EPI_ISL_13350581,AY.103,Delta
9567,EPI_ISL_13349346,BA.2.21,Omicron BA.2
9568,EPI_ISL_13353479,BA.2.3,Omicron BA.2
9569,EPI_ISL_13359067,BA.5.3.3,Omicron BA.5
9570,EPI_ISL_13359290,XAL,Omicron Recombinant
9571,EPI_ISL_13359514,BF.1,Omicron BA.5
9572,EPI_ISL_12758710,BA.2,Omicron BA.2
9573,EPI_ISL_13365967,BE.3,Omicron BA.5
9574,EPI_ISL_13369138,BA.2,Omicron BA.2
9575,EPI_ISL_13372825,BA.5.2.2,Omicron BA.5
9576,EPI_ISL_13372588,BA.2.12.1,Omicron BA.2
9577,EPI_ISL_13375498,BA.2,Omicron BA.2
9578,EPI_ISL_13378394,BA.4.1,Omicron BA.4
9579,EPI_ISL_13378829,BA.2,Omicron BA.2
9580,EPI_ISL_13381343,BA.2,Omicron BA.2
9581,EPI_ISL_13392695,BA.4,Omicron BA.4
9582,EPI_ISL_13395482,BA.2,Omicron BA.2
9583,EPI_ISL_13395593,BA.2.12.1,Omicron BA.2
9584,EPI_ISL_13395540,BA.2,Omicron BA.2
9585,EPI_ISL_13405161,BA.1,Omicron BA.1
9586,EPI_ISL_13033812,BA.2.9,Omicron BA.2
9587,EPI_ISL_13413034,BA.2,Omicron BA.2
9588,EPI_ISL_13411214,BA.2,Omicron BA.2
9589,EPI_ISL_13411725,BA.2.12.1,Omicron BA.2
9590,EPI_ISL_13422786,BA.2.65,Omicron BA.2
9591,EPI_ISL_13424527,BA.5.5,Omicron BA.5
9592,EPI_ISL_13423456,BA.2,Omicron BA.2
9593,EPI_ISL_13427730,BA.2,Omicron BA.2
9594,EPI_ISL_13311801,BE.1.1,Omicron BA.5
9595,EPI_ISL_13432830,BA.2.9,Omicron BA.2
9596,EPI_ISL_13433480,BA.2.12.1,Omicron BA.2
9597,EPI_ISL_13434321,BA.2.9,Omicron BA.2
9598,EPI_ISL_13441958,BA.5.1.24,Omicron BA.5
9599,EPI_ISL_13229815,BA.5.1,Omicron BA.5
9600,EPI_ISL_13449256,BA.2.12.1,Omicron BA.2
9601,EPI_ISL_13454164,BA.2.3,Omicron BA.2
9602,EPI_ISL_13451629,BA.2.12.1,Omicron BA.2
9603,EPI_ISL_13452085,BA.2,Omicron BA.2
9604,EPI_ISL_13452847,BA.2.12.1,Omicron BA.2
9605,EPI_ISL_13460068,BA.5.2.1,Omicron BA.5
9606,EPI_ISL_13464577,BA.2,Omicron BA.2
9607,EPI_ISL_13463583,BA.2,Omicron BA.2
9608,EPI_ISL_13468862,BA.2.12.1,Omicron BA.2
9609,EPI_ISL_13471071,BE.1,Omicron BA.5
9610,EPI_ISL_13470906,BE.1.1,Omicron BA.5
9611,EPI_ISL_13467359,BA.2,Omicron BA.2
9612,EPI_ISL_13468678,BA.2.12.1,Omicron BA.2
9613,EPI_ISL_13481788,BA.1.17.2,Omicron BA.1
9614,EPI_ISL_13478671,BA.2.12.1,Omicron BA.2
9615,EPI_ISL_13480296,BA.2.12.1,Omicron BA.2
9616,EPI_ISL_13484283,BA.2.12.1,Omicron BA.2
9617,EPI_ISL_13486138,BA.2,Omicron BA.2
9618,EPI_ISL_13192121,BA.2.12.1,Omicron BA.2
9619,EPI_ISL_13492668,BA.2.12.1,Omicron BA.2
9620,EPI_ISL_13492891,BA.2,Omicron BA.2
9621,EPI_ISL_13492889,BA.2.12.1,Omicron BA.2
9622,EPI_ISL_13492390,BA.2.56,Omicron BA.2
9623,EPI_ISL_13491006,B.1,B.1
9624,EPI_ISL_12717824,BA.2,Omicron BA.2
9625,EPI_ISL_13494206,BA.2.13,Omicron BA.2
9626,EPI_ISL_13494417,AY.27,Delta
9627,EPI_ISL_13493939,BA.2.32,Omicron BA.2
9628,EPI_ISL_13492866,BA.2.3,Omicron BA.2
9629,EPI_ISL_13497207,BA.2.12.2,Omicron BA.2
9630,EPI_ISL_13507830,AY.120,Delta
9631,EPI_ISL_13509092,BA.2.9,Omicron BA.2
9632,EPI_ISL_13514478,BA.5.1,Omicron BA.5
9633,EPI_ISL_13515018,BA.2.56,Omicron BA.2
9634,EPI_ISL_13517661,BA.2,Omicron BA.2
9635,EPI_ISL_13514540,BA.5.1.17,Omicron BA.5
9636,EPI_ISL_13515316,BA.2,Omicron BA.2
9637,EPI_ISL_13513794,BA.2.3.1,Omicron BA.2
9638,EPI_ISL_13513774,BA.2.3.18,Omicron BA.2
9639,EPI_ISL_13517881,BA.2.18,Omicron BA.2
9640,EPI_ISL_13528690,BA.2.12.1,Omicron BA.2
